address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated
Старых Большевиков 82К2,2.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.901926,60.61995,2424.0,Мираж,3.0,1355171448.0
21-й км МКАД ,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.61114,37.769995,2425.0,Дон Пери,3.0,1460096187.0
Молодогвардейская 182,26.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.199773,50.104667,2426.0,Якитория,3.0,1483026600.0
Шереметьевская 60а,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.803363,37.618704,2427.0,Сбарро,3.0,1346917044.0
Пришвина 22,8.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.885317,37.602477,2428.0,Сбарро,3.0,1382814030.0
Краснопрудная 11К1,19.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.779388,37.664923,2429.0,Сбарро,3.0,1411280551.0
Свободы 80,0.0,158.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.157053,61.412435,2430.0,Cotton Club,3.0,1339913703.0
Калужская пл. 1К1,12.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.728429,37.612969,2431.0,Сбарро,3.0,1408459419.0
Кировоградская 14,4.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.622629,37.606016,2432.0,Сбарро,3.0,1449755032.0
Профсоюзная 61а,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.655965,37.54144,2433.0,Сбарро,3.0,1419353348.0
Савушкина 141,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.990522,30.205581,2434.0,Онтромэ,3.0,1351006321.0
Юных Ленинцев 108,4.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.696615,37.790606,2435.0,Хомуты,3.0,1464362450.0
Ленинский просп. 37,69.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.710791,37.586272,2436.0,Храм дракона,3.0,1487537532.0
Нахимовский просп. 25К1,7.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.667955,37.589105,2437.0,Улыбка прошлого,3.0,1414984973.0
Гагарина 9,2.0,10.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,48.712757,44.525195,2438.0,Макарена,3.0,1350974074.0
Станиславского 10,6.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.98383,82.870852,2439.0,Калипсо,3.0,1420549961.0
Марии Ульяновой 15,8.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.680859,37.523258,2440.0,Хижина,3.0,1481384336.0
Советская 12,0.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.262195,43.742935,2441.0,Едок,3.0,1345834036.0
Конюшенный пер. 1К6,8.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.941425,30.323454,2442.0,Stolle,3.0,1408788787.0
Ленинский просп. 16,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.718877,37.596085,2443.0,Хижина,3.0,1393749690.0
Маршала Тухачевского 27К2,67.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.969497,30.427053,2444.0,Карелия,3.0,1489612633.0
"Кстовский р-н, дер. Федяково ",3.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.223581,44.051845,2445.0,Kono Pizza,3.0,1350410858.0
"Кстовский р-н, дер. Федяково ",1.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.223581,44.051845,2446.0,Поль Бейкери,3.0,1354364512.0
Савушкина 98,225.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.983843,30.254678,2447.0,Bali,3.0,1489343280.0
Ленинградский просп. 24,144.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.782598,37.573591,2448.0,Москафе,3.0,1489159907.0
Заки Валиди 2,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.720902,55.928755,2449.0,Горошек,3.0,
Заки Валиди 2,4.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.72095,55.92872,2450.0,Космик,3.0,1446410449.0
Менделеева ,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.723152,56.014368,2451.0,Пирамида,3.0,1331931775.0
Маяковского 20,9.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.936873,30.354639,2452.0,Маяк,3.0,1488131489.0
Садовая 7,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.935863,30.335595,2453.0,Мельница,3.0,
2-я линия В.О. 29,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.94303,30.28608,2454.0,Мерхаба,3.0,
просп. Энгельса 63,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.019023,30.321977,2455.0,Каспий,3.0,1351407330.0
Буденновский просп. ,2.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.228736,39.703897,2456.0,Эрмитаж,3.0,1468267178.0
Первомайская 41,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.815321,56.084563,2457.0,Антресоль,3.0,
Новочеркасский просп. 28К19,26.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.92842,30.414171,2458.0,Швабский домик,3.0,1476861979.0
Московская 62,4.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.218277,39.714671,2459.0,Сим сим,3.0,1393786030.0
Михайловская 1К7,4.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.935781,30.330259,2460.0,Чопстикс,3.0,1381344152.0
Б.Зеленина 11,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.960503,30.294107,2461.0,Чиу Чжоу,3.0,1281005639.0
Невский просп. 44,186.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.934826,30.332941,2462.0,Север,3.0,1489681593.0
пл. Морской Славы 1,3.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.926102,30.235213,2463.0,Champion’s Bar,3.0,1418330185.0
просп. Ленина ,16.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.839815,60.6151,2464.0,Пассаж,3.0,1483634788.0
Вознесенский пер. 7,11.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.758012,37.603805,2465.0,Flat Iron — Bar & Roadhouse,3.0,1413309030.0
Б.Подьяческая 18,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.923793,30.305816,2466.0,Золотые палочки,3.0,1342456587.0
Московская 39,1.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.834629,60.583053,2467.0,Пиковая дама,3.0,1446113315.0
ул. 8 Марта 46,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.829186,60.59961,2468.0,Пирбургер,3.0,1343743107.0
Нарвский просп. 15,3.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.904017,30.273498,2469.0,Конфуций,3.0,1453979331.0
Ломоносова 24,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.928902,30.334634,2470.0,Цилинь,3.0,1388165502.0
просп. Кирова 54,1.0,87.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,68.95046,33.092426,2471.0,Суаре,3.0,1417726255.0
Ленина 1,18.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.029881,82.919413,2472.0,Макарони,3.0,1398504267.0
Белинского 12К8,0.0,60.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.854537,49.076168,2473.0,Чишмя,3.0,1345543083.0
Жигули 61,6.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.377678,50.170657,2474.0,Старый Георг,3.0,1471726446.0
Волжский просп. 19,3.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.203532,50.106823,2475.0,Олимп,3.0,1472120783.0
Самарская 61,1.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.244437,50.199126,2476.0,Мадагаскар,3.0,1418313812.0
М.Гнездниковский пер. 9К1,6.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.762576,37.606065,2477.0,Му-му,3.0,1429788113.0
Мориса Тореза ,2.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.196903,50.186153,2478.0,Шик,3.0,1466361198.0
Александра Матросова 46,16.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.217192,50.234878,2479.0,Шансон у Вакано,3.0,1487867230.0
Рождественка 5К2,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.761168,37.62334,2480.0,Му-му,3.0,1291394280.0
Балаклавский просп. 7,22.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.640822,37.603289,2481.0,Му-му,3.0,1486632072.0
Октябрьская 49,21.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.025405,82.924351,2482.0,Мехико,3.0,1487786550.0
Тверская 14К1,229.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.764298,37.606766,2483.0,Этаж,3.0,1483243500.0
Дербеневская наб. 7К14,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.722502,37.654457,2484.0,Железный конь,3.0,1426485145.0
Марсово поле 7,79.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.942336,30.328957,2485.0,Гастроном,3.0,1485462881.0
3-я линия В.О. 48,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.94645,30.280996,2486.0,Целый мир,3.0,1427817317.0
Большой просп. П.С. 70,98.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.962818,30.306894,2487.0,Mama Roma,3.0,1488643787.0
Стахановцев 5,15.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.928568,30.406176,2488.0,Кавказ,3.0,1472044147.0
Волгодонская 16,0.0,10.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,48.710979,44.516589,2489.0,Престиж,3.0,1334322917.0
б-р 30 Лет Победы ,4.0,10.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,48.748751,44.499319,2490.0,Камелот,3.0,1417132606.0
Котельническая наб. 1К15,6.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.745843,37.642766,2491.0,Персона. Стиль жизни,3.0,1453642771.0
Докучаев пер. 3К1,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.774694,37.642186,2492.0,На брудершафт,3.0,1326302432.0
Крылатские Холмы 7К2,79.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.748701,37.423011,2493.0,Хиллс,3.0,1477426655.0
Архитектора Власова 20,43.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.670676,37.54321,2494.0,Porter House,3.0,1489180663.0
просп. Просвещения 19,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.052495,30.331524,2495.0,Крошка-Картошка,3.0,1326291039.0
Большакова 97,4.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.816405,60.604966,2496.0,Сиони,3.0,1443554282.0
Красных Командиров 120,4.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.900402,60.639713,2497.0,Таганка,3.0,1448042706.0
просп. Ленина ,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.839824,60.615078,2498.0,Старый рояль,3.0,1320942443.0
Сибирский тракт ,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.784353,60.745225,2499.0,Романтика,3.0,1312893534.0
Нахимова 26,7.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.940321,30.222785,2500.0,БлинДональтс,3.0,1370268260.0
просп. Энгельса 154,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.058683,30.33611,2501.0,Сбарро,3.0,
Ефимова 1К4,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.926035,30.319668,2502.0,Новая застава,3.0,
Новороссийская 77,5.0,158.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.111042,61.467771,2503.0,Палермо,3.0,1488987365.0
Савушкина 1К2,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.98679,30.300755,2504.0,Новый бабуин,3.0,1348361134.0
Конюшенная 9К38,1.0,12.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.715812,30.40905,2505.0,Ностальгия,3.0,1318796159.0
Ниж. Мневники 41,56.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.755454,37.459334,2506.0,Ермак,3.0,1488991571.0
Садовая-Триумфальная 18К20,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.771504,37.602579,2507.0,Елки-палки,3.0,1389347937.0
Дачный просп. 18,9.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.842418,30.255106,2508.0,Пантера,3.0,1456567672.0
31-й км Можайского ш. ,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.573749,37.63252,2509.0,Серая лошадь,3.0,1447347483.0
Садовническая 54К5,19.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.743299,37.6384,2510.0,Помидор,3.0,1432762358.0
Гольяновская К2,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.776183,37.704457,2511.0,Петровский трактир,3.0,1354374435.0
Дыбенко 30,27.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.207383,50.197926,2512.0,Планета суши,3.0,1419682278.0
Дыбенко 30,1.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.207426,50.197901,2513.0,Сибирская корона,3.0,1331891593.0
24-й км Ленинградского ш. ,8.0,155.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.888735,37.444224,2514.0,Пекинская утка,3.0,1419100302.0
Ленинский просп. 1К2,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.726715,37.60955,2515.0,Планета суши,3.0,1385721568.0
Щелковское ш. 94,15.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.811811,37.825901,2516.0,Омар Хайям,3.0,1485046825.0
Объединения 80,0.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.095704,82.962534,2517.0,Вестерн,3.0,1342196168.0
Красный просп. 37,7.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.034246,82.918738,2518.0,Суши-яма,3.0,1372669630.0
Комсомольский просп. 16,2.0,158.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.192148,61.368912,2519.0,Золотая Русь,3.0,1399484399.0
Богдана Хмельницкого 65К1,9.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.083132,82.967358,2520.0,Барракуда,3.0,1459187156.0
просп. Дзержинского 61,4.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.05693,82.976754,2521.0,New York Pizza,3.0,1489051472.0
Односторонняя Гривка 1,0.0,60.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.812544,49.094332,2522.0,Украинский хуторок,3.0,1344788115.0
Варварская 2,0.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.325908,44.007334,2523.0,Deckel,3.0,1343384148.0
Менделеева 137,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.713387,55.993596,2524.0,Макс,3.0,
Свободы 9,8.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.624872,39.88218,2525.0,Mojo,3.0,1413375542.0
Односторонняя Гривка 1,1.0,60.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.812494,49.094282,2526.0,Пивная,3.0,1392829899.0
Менделеева 21,3.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.71113,55.97275,2527.0,Ашхана «7 поваров»,3.0,1392637083.0
3-й Дорогобужский пер. 16а,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,2528.0,Диво,3.0,
М.Гнездниковский пер. 9К7,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.762961,37.606775,2529.0,Дикое море,3.0,
Кржижановского 5К3,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.683666,37.563449,2530.0,Старая Европа,3.0,1391540574.0
Костина 3,4.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.311636,43.990702,2531.0,Пирушка у Ганса,3.0,1343316596.0
Новопесчаная 16К1,50.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.796101,37.511913,2532.0,Сокол,3.0,1489413314.0
Селезневская 13К1,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.780699,37.606056,2533.0,София,3.0,1336391685.0
просп. Кирова 56,5.0,116.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,44.052845,43.02596,2534.0,Ностальжи,3.0,1452532723.0
Георгиевский съезд 1,6.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.330016,44.020907,2535.0,Бурлацкая слобода,3.0,1426529330.0
Краснодонская 7К1,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.684173,37.751969,2536.0,Сельга,3.0,1377283535.0
Бауманская 35К1,17.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.771803,37.679035,2537.0,Му-му,3.0,1474724354.0
просп. Кирова ,1.0,116.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,44.052845,43.02596,2538.0,Корвет,3.0,1348865907.0
просп. Октября 70,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.76047,56.011988,2539.0,Хан,3.0,1325942823.0
просп. Маршала Жукова 38К1,26.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.776796,37.471862,2540.0,Планета суши,3.0,1476114365.0
Щелковское ш. 23а,4.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.808766,37.771454,2541.0,СДЛ-Восток,3.0,1351806308.0
11-я линия В.О. 50,21.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.94353,30.270431,2542.0,La Botanique,3.0,1486800785.0
3-я Тверская-Ямская 14К1,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.771899,37.596462,2543.0,Маяки,3.0,1411240093.0
Энтузиастов 11,2.0,158.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.155808,61.376314,2544.0,Елки-палки,3.0,1380744320.0
Куйбышева 23,12.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.956187,30.331966,2545.0,Tower,3.0,1482528913.0
Дзержинского 35,2.0,116.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,44.052845,43.02596,2546.0,Малибу,3.0,1465158459.0
Краснопресненская наб. 12,9.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.755231,37.556699,2547.0,Китайский сад,3.0,1481568702.0
Краснопресненская наб. 12,6.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.75527,37.55668,2548.0,Real Food Restaurant,3.0,1352470160.0
3-й Крутицкий пер. 11,81.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.731166,37.666324,2549.0,Torro Grill,3.0,1489666949.0
Мичуринский просп. 36,16.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.6976,37.497077,2550.0,Goldman,3.0,1484822147.0
Богдана Хмельницкого 27,0.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.072556,82.946211,2551.0,Promo,3.0,
Долгоруковская 40,9.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.778583,37.602153,2552.0,Кружка,3.0,1449253767.0
Новинский б-р 8,1116.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.751373,37.58418,2553.0,Kalina Bar,3.0,1489354854.0
Тверская 12К2,28.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.763781,37.607457,2554.0,Pizza dal Capo,3.0,1440166049.0
просп. Октября 67К2,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.762257,56.011059,2555.0,Первая Кальянная,3.0,1369732255.0
Красный просп. 182,3.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.057548,82.914007,2556.0,Room,3.0,1343320409.0
Неглинная 8К10,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.7613,37.620802,2557.0,Елки-палки,3.0,
Невский просп. 142,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.929831,30.36974,2558.0,Ганновер,3.0,1351696848.0
Восстания 13,5.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.933924,30.360699,2559.0,Чайная ложка,3.0,1437399983.0
Невский просп. 44,35.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.934874,30.332906,2560.0,Чайная ложка,3.0,1476701397.0
Кораблестроителей просп. 31К2,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.954067,30.220365,2561.0,Лидо,3.0,1388696141.0
Старо-Петергофский просп. 43К45,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.90214,30.274937,2562.0,Чайная ложка,3.0,1423823693.0
Б.Покровская 2К1,0.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.325324,44.00419,2563.0,Кварта,3.0,1315144906.0
Октябрьская 9,0.0,95.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.321781,44.001908,2564.0,Yes,3.0,
Наличная 14,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.936039,30.233582,2565.0,Лаура,3.0,1347676201.0
Лиговский просп. 53,10.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.929136,30.359379,2566.0,Арт-буфет,3.0,1399059459.0
просп. Испытателей ,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.004586,30.285519,2567.0,Аэродром,3.0,1416092426.0
Северный пляж 2,14.0,188.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.094407,29.972766,2568.0,Тайм-аут,3.0,1471799001.0
Купчинская 15К1,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.83862,30.384136,2569.0,Айсберг,3.0,1320181775.0
Мира 2К11,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.801501,30.09757,2570.0,Акварель,3.0,1352281674.0
Сретенка 4К1,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.767068,37.631888,2571.0,La Casa,3.0,1386144068.0
просп. Ленина 3,3.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.642208,39.881498,2572.0,Примула,3.0,1444838061.0
Бибиревская 10К2,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.881439,37.602517,2573.0,Микатори,3.0,1380014781.0
Ленинский просп. 158,19.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.651495,37.482493,2574.0,Вояж,3.0,1466703015.0
наб. Тараса Шевченко ,27.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.74824,37.551515,2575.0,Isola Pinocchio,3.0,1480099179.0
Народного Ополчения 46К1,52.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.793014,37.493596,2576.0,Il Patio,3.0,1488475808.0
Таганская 1,63.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.741414,37.657305,2577.0,Il Patio,3.0,1488989388.0
Товарищеский пер. 1К1,10.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.741338,37.65779,2578.0,Шеш-Беш,3.0,1475101463.0
наб. канала Грибоедова ,46.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.927157,30.303624,2579.0,Парк Джузеппе,3.0,1488812615.0
Грузинский Вал 28К45,20.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.774517,37.58178,2580.0,Il Patio,3.0,1488601713.0
Каретный Ряд К3,53.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.770811,37.609349,2581.0,Чайхона №1,3.0,1487941652.0
Олимпийский просп. 18К1,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.784977,37.624494,2582.0,Оливия,3.0,1339151686.0
Учительская 3,1.0,133.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,43.573528,39.735288,2583.0,Легенда Нила,3.0,1337576113.0
Нагорная 25,9.0,133.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,43.576702,39.731479,2584.0,Клуб А,3.0,1406642266.0
Лубянский пр. 25К2,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.754598,37.634861,2585.0,Просто,3.0,1397582470.0
Люблинская 165К3,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.649271,37.746256,2586.0,Постоянное место жительства,3.0,1385845058.0
Балаклавский просп. 7,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.640772,37.603239,2587.0,Ярд,3.0,1335004289.0
Садовая-Кудринская 8К1,13.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.761102,37.586616,2588.0,Москва купеческая,3.0,1442674407.0
Пятницкая 27,53.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.741318,37.628882,2589.0,Грабли,3.0,1481112371.0
Островитянова 35а,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.633389,37.527328,2590.0,Шен Ан,3.0,1446150504.0
Мастеркова 2,9.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.708536,37.6566,2591.0,Пасадена,3.0,1373537381.0
Лубянский пр. 27,63.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.754177,37.636042,2592.0,Экспромт,3.0,1480841345.0
Земляной Вал 65К1,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.747961,37.65664,2593.0,Чайный клуб,3.0,1419073293.0
просп. Ленина 69К10,14.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.84101,60.622354,2594.0,The Hooch,3.0,1371836302.0
Народная 22,14.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.736716,37.64904,2595.0,Чито-Грито,3.0,1466868835.0
